% beneficiados DRS;% beneficiados município;(%) população +60 anos DRS (2019);Benefiados Bolsa-família DRS;Benefiados Bolsa-família Municípios;Bolsa Família (Fev. 2020);Bolsa Família per capita (Fev. 2020);Bolsa família per capita DRS (2019);Casos Confirmados;Simulador_DRS;Simulador_DRS_criterios_Dr.Paulo;Click_Baixar;Click_view;Seleciona indicador testagem;Is_UF;Cidade;Data1;DRS (Output);DRS (Sheet4);DRS Nome;DRS Numero;DRS;Data da Notificacao;Data;Densidade Demográfica (2010);Densidade Demográfica (2019);Densidade demográfica DRS (2019);Esgotamento Sanitário (2010);Estado;F1;Faixa etária +60 anos (% da pop.);Grupo de Taxa de ocupação - Enfermaria por DRS;Grupo de Taxa de ocupação - Enfermaria;Grupo de Taxa de ocupação - UTI por DRS;Grupo de Taxa de ocupação - UTI;Leitos livres - Enfermaria;Leitos livres - UTI;Leitos livres CNES - Enfermaria;Leitos livres CNES - UTI;Leitos livres não covid - Enfermaria;Leitos livres não covid - UTI;Leitos ocupados declarados - Enfermaria;Leitos ocupados declarados - UTI;Leitos ocupados declarados não covid - Enfermaria;Leitos ocupados declarados não covid - UTI;Municip_compat;Municipio & UF (group);Municipio;Município;Município ajust;Média internações (ult. 7 dias)/(ult. 8-14 dias) por DRS;Média internações (ult. 7 dias)/(ult. 8-14 dias);Média novos casos por 100k hab;Negativo;Negativo Acc;Número de registros;Obitos Confirmados;Pib (2019);Pib Sp (2019);PIB per capita por DRS (2019);Pop Drs;Positivo;Positivo Acc;Positivo Por 1M;Positivo Por Casos;Positivo Por Testes;Ppc (2017);População (2010);População (2019) (Output);População (2019);População +60 anos (2019);População DRS;Enfermaria declaradas;UTIs declaradas;Quantidade de leitos em Enfermaria cadastrados no CNES;Quantidade de leitos em UTI cadastrados no CNES;Queda Sustentada;Semana -1 por DRS;Semana -1;Semana -2 por DRS;Semana -2;Semana -3 por DRS;Semana -3;Semana 0 por DRS;Semana 0;Simulador_DRS (copy);Sum of Pacientes Enfermaria ou Retaguarda PS - Confirmados;Sum of Pacientes Enfermaria ou Retaguarda PS - Suspeitos;Sum of Pacientes UTI - Confirmados;Sum of Pacientes UTI - Suspeitos;Enf. destinadas para COVID-19;UTI destinadas para COVID-19;Sum of Total de Leitos Disponiveis - Enfermaria;Sum of Total de Leitos Disponiveis - UTI;Teste Por 1M;Teste Por Casos;Total;Total Acc;Taxa de Isolamento Semanal;Taxa de Isolamento;Taxa de ocupação - Enfermaria por DRS;Taxa de ocupação - Enfermaria;Taxa de ocupação - UTI por DRS;Taxa de ocupação - UTI;Taxa de ocupação CNES - Enfermaria;Taxa de ocupação CNES - UTI;Taxa de ocupação declarados - Enfermaria;Taxa de ocupação declarados - UTI;Uf (Ibge!Sp);UF (Sheet1);UF;mean_last_3_weeks;mean_last_7_days;Área (Km2 2019)
0,060504237;0,050139931;0,159304174;17214;895,8;151786;8,495802082;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Jacupiranga;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;24,44;25,374537424;21,414460835;80,4;SP;39122;0,149849314;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Jacupiranga;Registro;JACUPIRANGA;JACUPIRANGA;JACUPIRANGA;1,153846154;0;;0;236;1;11;603571723,16;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;33783,26;17208;17866;17866;2677,207835696;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;704,091653028
0,060504237;0,054412077;0,159304174;17214;1023,6;184371;9,800712311;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Juquiá;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;23,68;23,146012678;21,414460835;62,5;SP;19319;0,166404941;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Juquiá;Registro;JUQUIÁ;JUQUIÁ;JUQUIÁ;1,153846154;0;;0;236;1;11;354465862,48;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;18842,54;19246;18812;18812;3130,409757119;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;812,753378378
0,060504237;0,089134941;0,159304174;17214;1763;301050;15,220688609;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Miracatu;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;20,56;19,748263403;21,414460835;58,9;SP;25115;0,146619711;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Miracatu;Registro;MIRACATU;MIRACATU;MIRACATU;1,153846154;0;;0;236;1;11;415946436,3;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;21029,7;20592;19779;19779;2899,991270274;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;1001,556420233
0,060504237;0,073285676;0,159304174;17214;830,4;162483;14,339687583;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Pedro De Toledo;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;15,22;16,901001568;21,414460835;81,1;SP;35258;0,171451498;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Pedro De Toledo;Registro;PEDRO DE TOLEDO;PEDRO DE TOLEDO;PEDRO DE TOLEDO;1,153846154;0;;0;236;1;11;153931861,62;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;13585,02;10204;11331;11331;1942,716922254;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;670,433639947
0,060504237;0,070854115;0,159304174;17214;909,2;140082;10,916614713;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Sete Barras;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;12,24;12,077176471;21,414460835;75,5;SP;37190;0,160950477;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Sete Barras;Registro;SETE BARRAS;SETE BARRAS;SETE BARRAS;1,153846154;0;;0;236;1;11;405285246,4;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;31583,95;13005;12832;12832;2065,316517994;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;1062,5
0,023425360;0,052950140;0,152925581;35692,8;1737,4;383759;11,695690601;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Barrinha;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;195,66;225,294635036;129,290011915;98,5;SP;16835;0,096878197;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Barrinha;Ribeirão Preto;BARRINHA;BARRINHA;BARRINHA;1,075117371;0;;0;1266;1;36;482066357,24;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;14691,77;28496;32812;32812;3178,767399324;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;145,640396606
0,023425360;0,022077870;0,152925581;35692,8;550,6;82706;3,316331850;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Brodowski;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;75,8;89,561576728;129,290011915;98,3;SP;9176;0,157862383;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Brodowski;Ribeirão Preto;BRODOWSKI;BRODOWSKI;BRODOWSKI;1,075117371;0;;0;1266;1;36;661849886,25;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;26538,75;21107;24939;24939;3936,929961887;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;278,456464380
0,023425360;0,033531510;0,152925581;35692,8;84,6;14453;5,728497820;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Cássia Dos Coqueiros;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;13,74;13,160979499;129,290011915;66,5;SP;41330;0,189199689;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Cássia Dos Coqueiros;Ribeirão Preto;CÁSSIA DOS COQUEIROS;CÁSSIA DOS COQUEIROS;CÁSSIA DOS COQUEIROS;1,075117371;0;;0;1266;1;36;136180792,02;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;53975,74;2634;2523;2523;477,350815851;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;191,703056769
0,023425360;0,033725172;0,152925581;35692,8;332,8;53517;5,423287394;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Dumont;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;73,13;88,621741373;129,290011915;96,9;SP;9245;0,127887617;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Dumont;Ribeirão Preto;DUMONT;DUMONT;DUMONT;1,075117371;0;;0;1266;1;36;243855549;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;24711,75;8143;9868;9868;1261,995005203;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;111,349651306
0,023425360;0,029826705;0,152925581;35692,8;1196,2;203497;5,074105473;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Guariba;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;131,29;148,379232655;129,290011915;99;SP;14765;0,118042566;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Guariba;Ribeirão Preto;GUARIBA;GUARIBA;GUARIBA;1,075117371;0;;0;1266;1;36;909620301,85;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;22680,97;35486;40105;40105;4734,097113392;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;270,287150583
0,023425360;0,050809822;0,152925581;35692,8;389;81852;10,691222571;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Guatapará;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;16,84;18,508044789;129,290011915;81,3;SP;20354;0,146036344;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Guatapará;Ribeirão Preto;GUATAPARÁ;GUATAPARÁ;GUATAPARÁ;1,075117371;0;;0;1266;1;36;220680218,88;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;28824,48;6966;7656;7656;1118,054253358;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;413,657957245
0,023425360;0,027480847;0,152925581;35692,8;1219,6;199190;4,488283010;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Jardinópolis;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;74,99;88,368768753;129,290011915;98,4;SP;40157;0,145589725;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Jardinópolis;Ribeirão Preto;JARDINÓPOLIS;JARDINÓPOLIS;JARDINÓPOLIS;1,075117371;0;;0;1266;1;36;1109194665,6;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;24993,12;37661;44380;44380;6461,271982322;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;502,213628484
0,023425360;0,037786847;0,152925581;35692,8;564,8;103407;6,918244464;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Luís Antônio;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;18,85;24,964642034;129,290011915;98;SP;21113;0,098103472;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Luís Antônio;Ribeirão Preto;LUÍS ANTÔNIO;LUÍS ANTÔNIO;LUÍS ANTÔNIO;1,075117371;0;;0;1266;1;36;1410930584,79;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;94395,57;11286;14947;14947;1466,352600753;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;598,726790451
0,023425360;0,025988271;0,152925581;35692,8;1298,4;193668;3,876383579;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Pontal;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;112,94;140,209604910;129,290011915;99,4;SP;40571;0,091132344;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Pontal;Ribeirão Preto;PONTAL;PONTAL;PONTAL;1,075117371;0;;0;1266;1;36;1272922345,52;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;25478,32;40244;49961;49961;4553,063045587;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;356,330795112
0,023425360;0,040844808;0,152925581;35692,8;878;196837;9,156912914;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Pradópolis;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;103,82;128,429229441;129,290011915;95,2;SP;37673;0,121656601;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Pradópolis;Ribeirão Preto;PRADÓPOLIS;PRADÓPOLIS;PRADÓPOLIS;1,075117371;0;;0;1266;1;36;880342239,92;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;40953,77;17377;21496;21496;2615,130284728;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;167,376228087
0,023425360;0,027769986;0,152925581;35692,8;59,4;7938;3,711079944;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Santa Cruz Da Esperança;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;13,19;14,446190476;129,290011915;69,7;SP;15593;0,192742696;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Santa Cruz Da Esperança;Ribeirão Preto;SANTA CRUZ DA ESPERANÇA;SANTA CRUZ DA ESPERANÇA;SANTA CRUZ DA ESPERANÇA;1,075117371;0;;0;1266;1;36;56367997,5;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;26352,5;1953;2139;2139;412,276625825;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;148,066717210
0,023425360;0,068326286;0,152925581;35692,8;1001,8;182930;12,476469786;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Serra Azul;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;39,75;51,778118337;129,290011915;90,4;SP;33119;0,116758826;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Serra Azul;Ribeirão Preto;SERRA AZUL;SERRA AZUL;SERRA AZUL;1,075117371;0;;0;1266;1;36;175291834,24;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;11955,52;11256;14662;14662;1711,917907274;1523682;0;0;0;0;;91,285714286;0;102,857142857;0;92,285714286;0;98,142857143;0;Amarelo;0;0;0;0;0;0;0;0;972,6439;2,3265;0;1482;1;1;0,24;0;0,392;0;0;0;0;0;SP;SP;SP;;;283,169811321
0,022073324;0,031951522;0,167170939;18428,4;1160;190986;5,260597714;4,059277350;172;Amarelo;Amarelo;Baixar;View;688,7283;Verdadeiro;Aguaí;2020-05-17;São João da Boa Vista;São João da Boa Vista;São João da Boa Vista;14;São João da Boa Vista;21/05/2020;20/05/2020;67,72;76,476751275;103,009368382;90,1;SP;14075;0,148608281;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Aguaí;São João da Boa Vista;AGUAÍ;AGUAÍ;AGUAÍ;1,062874251;0;;1;481;1;14;963868342,95;2105219158769,04;33089,458910863;834872;0;94;112,5921;0,5465;0,1635;26549,19;32148;36305;36305;5395,223624333;834872;0;0;0;0;;47,714285714;0;34,857142857;0;34;0;50,714285714;0;Amarelo;0;0;0;0;0;0;0;0;688,7283;3,343;1;575;1;1;0,153;0;0,231;0;0;0;0;0;SP;SP;SP;;;474,719432959
0,022073324;0,017530562;0,167170939;18428,4;143,4;27115;3,314792176;4,059277350;172;Amarelo;Amarelo;Baixar;View;688,7283;Verdadeiro;Águas Da Prata;2020-05-17;São João da Boa Vista;São João da Boa Vista;São João da Boa Vista;14;São João da Boa Vista;21/05/2020;20/05/2020;53,05;57,219013713;103,009368382;84,5;SP;33188;0,227367645;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Águas Da Prata;São João da Boa Vista;ÁGUAS DA PRATA;ÁGUAS DA PRATA;ÁGUAS DA PRATA;1,062874251;0;;1;481;1;14;155215336,4;2105219158769,04;33089,458910863;834872;0;94;112,5921;0,5465;0,1635;18974,98;7584;8180;8180;1859,867338165;834872;0;0;0;0;;47,714285714;0;34,857142857;0;34;0;50,714285714;0;Amarelo;0;0;0;0;0;0;0;0;688,7283;3,343;1;575;1;1;0,153;0;0,231;0;0;0;0;0;SP;SP;SP;;;142,959472196
0,022073324;0,026468507;0,167170939;18428,4;299,2;48252;4,268577495;4,059277350;172;Amarelo;Amarelo;Baixar;View;688,7283;Verdadeiro;Estiva Gerbi;2020-05-17;São João da Boa Vista;São João da Boa Vista;São João da Boa Vista;14;São João da Boa Vista;21/05/2020;20/05/2020;135,35;152,329390681;103,009368382;88,6;SP;44366;0,128225806;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Estiva Gerbi;São João da Boa Vista;ESTIVA GERBI;ESTIVA GERBI;ESTIVA GERBI;1,062874251;0;;1;481;1;14;319935755,52;2105219158769,04;33089,458910863;834872;0;94;112,5921;0,5465;0,1635;28302,88;10044;11304;11304;1449,464516129;834872;0;0;0;0;;47,714285714;0;34,857142857;0;34;0;50,714285714;0;Amarelo;0;0;0;0;0;0;0;0;688,7283;3,343;1;575;1;1;0,153;0;0,231;0;0;0;0;0;SP;SP;SP;;;74,207609900
0,022073324;0,034255835;0,167170939;18428,4;268,6;38568;4,918760362;4,059277350;172;Amarelo;Amarelo;Baixar;View;688,7283;Verdadeiro;Itobi;2020-05-17;São João da Boa Vista;São João da Boa Vista;São João da Boa Vista;14;São João da Boa Vista;21/05/2020;20/05/2020;54,2;56,318870925;103,009368382;91,9;SP;13799;0,159882981;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Itobi;São João da Boa Vista;ITOBI;ITOBI;ITOBI;1,062874251;0;;1;481;1;14;123152863,07;2105219158769,04;33089,458910863;834872;0;94;112,5921;0,5465;0,1635;15706,27;7546;7841;7841;1253,642457390;834872;0;0;0;0;;47,714285714;0;34,857142857;0;34;0;50,714285714;0;Amarelo;0;0;0;0;0;0;0;0;688,7283;3,343;1;575;1;1;0,153;0;0,231;0;0;0;0;0;SP;SP;SP;;;139,225092251
0,022073324;0,017803158;0,167170939;18428,4;106;20267;3,403930131;4,059277350;172;Amarelo;Amarelo;Baixar;View;688,7283;Verdadeiro;Santo Antônio Do Jardim;2020-05-17;São João da Boa Vista;São João da Boa Vista;São João da Boa Vista;14;São João da Boa Vista;21/05/2020;20/05/2020;54,05;54,150042066;103,009368382;62,5;SP;42572;0,184372402;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Santo Antônio Do Jardim;São João da Boa Vista;SANTO ANTÔNIO DO JARDIM;SANTO ANTÔNIO DO JARDIM;SANTO ANTÔNIO DO JARDIM;1,062874251;0;;1;481;1;14;135453440,46;2105219158769,04;33089,458910863;834872;0;94;112,5921;0,5465;0,1635;22749,99;5943;5954;5954;1097,753283458;834872;0;0;0;0;;47,714285714;0;34,857142857;0;34;0;50,714285714;0;Amarelo;0;0;0;0;0;0;0;0;688,7283;3,343;1;575;1;1;0,153;0;0,231;0;0;0;0;0;SP;SP;SP;;;109,953746531
0,025371808;0,039135317;0,180893569;41342,6;139,4;27128;7,615946098;4,481706791;730;Amarelo;Amarelo;Baixar;View;1386,954;Verdadeiro;Adolfo;2020-05-17;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;15;São José do Rio Preto;21/05/2020;20/05/2020;16,85;16,873685690;61,056544666;94,1;SP;29531;0,196889753;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Adolfo;São José do Rio Preto;ADOLFO;ADOLFO;ADOLFO;1,103448276;0;;0;2012;1;32;98435798,76;2105219158769,04;32553,544588188;1629470;0;248;152,1967;0,3397;0,1097;27634,98;3557;3562;3562;701,321299639;1629470;0;0;0;0;;116;0;91,857142857;0;81,571428571;0;128;0;Amarelo;0;0;0;0;0;0;0;0;1386,954;3,0959;0;2260;1;1;0,285;0;0,28;0;0;0;0;0;SP;SP;SP;;;211,097922849
0,025371808;0,023430280;0,180893569;41342,6;86,2;14951;4,063876053;4,481706791;730;Amarelo;Amarelo;Baixar;View;1386,954;Verdadeiro;Álvares Florence;2020-05-17;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;15;São José do Rio Preto;21/05/2020;20/05/2020;10,74;10,139199384;61,056544666;82,6;SP;41054;0,253386454;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Álvares Florence;São José do Rio Preto;ÁLVARES FLORENCE;ÁLVARES FLORENCE;ÁLVARES FLORENCE;1,103448276;0;;0;2012;1;32;102673495,21;2105219158769,04;32553,544588188;1629470;0;248;152,1967;0,3397;0,1097;27907,99;3897;3679;3679;932,208764940;1629470;0;0;0;0;;116;0;91,857142857;0;81,571428571;0;128;0;Amarelo;0;0;0;0;0;0;0;0;1386,954;3,0959;0;2260;1;1;0,285;0;0,28;0;0;0;0;0;SP;SP;SP;;;362,849162011
0,025371808;0,031093986;0,180893569;41342,6;185,6;23638;3,960127325;4,481706791;730;Amarelo;Amarelo;Baixar;View;1386,954;Verdadeiro;Américo De Campos;2020-05-17;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;15;São José do Rio Preto;21/05/2020;20/05/2020;22,54;23,578909919;61,056544666;86,6;SP;10349;0,216496570;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Américo De Campos;São José do Rio Preto;AMÉRICO DE CAMPOS;AMÉRICO DE CAMPOS;AMÉRICO DE CAMPOS;1,103448276;0;;0;2012;1;32;104732074;2105219158769,04;32553,544588188;1629470;0;248;152,1967;0,3397;0,1097;17546;5706;5969;5969;1292,268027439;1629470;0;0;0;0;;116;0;91,857142857;0;81,571428571;0;128;0;Amarelo;0;0;0;0;0;0;0;0;1386,954;3,0959;0;2260;1;1;0,285;0;0,28;0;0;0;0;0;SP;SP;SP;;;253,149955634
0,025371808;0,018204386;0,180893569;41342,6;176;22982;2,377120397;4,481706791;730;Amarelo;Amarelo;Baixar;View;1386,954;Verdadeiro;Ariranha;2020-05-17;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;15;São José do Rio Preto;21/05/2020;20/05/2020;64,19;72,608976249;61,056544666;95,5;SP;29738;0,166439434;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Ariranha;São José do Rio Preto;ARIRANHA;ARIRANHA;ARIRANHA;1,103448276;0;;0;2012;1;32;737286804,04;2105219158769,04;32553,544588188;1629470;0;248;152,1967;0,3397;0,1097;76260,53;8547;9668;9668;1609,136444678;1629470;0;0;0;0;;116;0;91,857142857;0;81,571428571;0;128;0;Amarelo;0;0;0;0;0;0;0;0;1386,954;3,0959;0;2260;1;1;0,285;0;0,28;0;0;0;0;0;SP;SP;SP;;;133,151581243
0,025371808;0,035784852;0,180893569;41342,6;65,2;13404;7,356750823;4,481706791;730;Amarelo;Amarelo;Baixar;View;1386,954;Verdadeiro;Aspásia;2020-05-17;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;15;São José do Rio Preto;21/05/2020;20/05/2020;26,09;26,277490326;61,056544666;74,2;SP;41468;0,212731230;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Aspásia;São José do Rio Preto;ASPÁSIA;ASPÁSIA;ASPÁSIA;1,103448276;0;;0;2012;1;32;32820997,84;2105219158769,04;32553,544588188;1629470;0;248;152,1967;0,3397;0,1097;18013,72;1809;1822;1822;387,596300326;1629470;0;0;0;0;;116;0;91,857142857;0;81,571428571;0;128;0;Amarelo;0;0;0;0;0;0;0;0;1386,954;3,0959;0;2260;1;1;0,285;0;0,28;0;0;0;0;0;SP;SP;SP;;;69,336910694
